week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_49,AD086JQV8D,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD08MPWZ8M,MoJoe Brewing Company,DE,Yield,ManualQ
2021-week_49,AD08XZCFQF,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD0978KYRR,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD00GXCD68,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD08Q7FRRD,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD00U88ZRO,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_49,AD08NXZNR8,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD08M8NMDP,Search Million Culture,DE,Qality,UserPopQ
2021-week_49,AD08EI8O9V,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07Y98RVL,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD079NH9PV,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD00S8UYPO,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07PGX7L8,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07CLK89X,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_49,AD08QCNVKV,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD00FWP8X7,Search Million Culture,DE,Qality,UserPopQ
2021-week_49,AD07WFRR89,MoJoe Brewing Company,DE,Yield,RuleBasedY
2021-week_49,AD077SJ688,MoJoe Brewing Company,DE,Yield,RuleBasedY
2021-week_49,AD08MQOAS8,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD007REK6A,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD07V87XYS,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD08GLZXSD,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD07JJ9H97,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD08SW8FV6,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD08V86VJP,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD088VWHG8,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD88888868,MoJoe Brewing Company,DE,Yield,BooksY
2021-week_49,AD07J8RJTR,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07H8K8LY,iDreamsky Technology,DE,Yield,UserPopY
2021-week_49,AD086TVL8F,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07V9DKRY,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD008MUUPL,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD000KJIA8,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_49,AD08PS8FSC,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD000H8ZLV,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD098GNM8R,iDreamsky Technology,DE,Qality,BooksQ
2021-week_49,AD06XHW8CG,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD098M7S8D,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07NNPT8F,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD08SM88T8,Search Million Culture,DE,Qality,DNNQ
2021-week_49,AD00OTIFLC,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07TYSP88,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD0088LS88,RelayFoods,DE,Qality,UserPopQ
2021-week_49,AD09HS8ZL8,Fry Multimedia,DE,Qality,DNNQ
2021-week_49,AD08CXLR89,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_49,AD00898UWR,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_49,AD08M8GRIA,RelayFoods,DE,Qality,DNNQ
2021-week_49,AD07PT8Q8S,MoJoe Brewing Company,DE,Yield,UserPopY
2021-week_49,AD08T9M8CR,RelayFoods,DE,Qality,UserPopQ
