week_id,ad_id,requester,region,recommendation_type,rec_provider
2022-week_06,AD08C78ZJD,iDreamsky Technology,DE,Qality,DNNQ
2022-week_06,AD088DWG8V,Search Million Culture,DE,Qality,ManualY
2022-week_06,AD088DWG8V,Fry Multimedia,DE,Qality,ManualY
2022-week_06,AD008DDD08,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD0978SPJH,Search Million Culture,DE,Qality,UserPopQ
2022-week_06,AD097N8S9W,Fry Multimedia,DE,Qality,UserPopQ
2022-week_06,AD008VWD86,RelayFoods,DE,Qality,UserPopQ
2022-week_06,AD07L8MLYH,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD09MTZ96Q,Search Million Culture,DE,Qality,BooksQ
2022-week_06,AD07SNPKX8,Search Million Culture,DE,Qality,ManualY
2022-week_06,AD0068QRA,RelayFoods,DE,Qality,UserPopQ
2022-week_06,AD08FDHKE8,Extreme DA,DE,Qality,DNNQ
2022-week_06,AD00IZ888L,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_06,AD07S7D867,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD0088PULY,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_06,AD08GM8KRK,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD08EA0EG8,Extreme DA,DE,Qality,DNNQ
2022-week_06,AD008WC889,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD088DHFZF,RelayFoods,DE,Qality,UserPopQ
2022-week_06,AD078W8R8P,Search Million Culture,DE,Qality,ManualQ
2022-week_06,AD078W8R8P,Search Million Culture,DE,Qality,ManualQ
2022-week_06,AD07MP8XQ8,Modanisa,DE,Qality,UserPopQ
2022-week_06,AD00VYAWIR,iDreamsky Technology,DE,Yield,DNNY
2022-week_06,AD00VYAWIR,Extreme DA,DE,Yield,DNNY
2022-week_06,AD079VMH9W,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD078YX887,RelayFoods,DE,Qality,UserPopQ
2022-week_06,AD08S8L8FJ,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD06XZ9K88,MoJoe Brewing Company,DE,Yield,ManualQ
2022-week_06,AD0988CQ96,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD08RTJP7D,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD0889LNWQ,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD07TG9LMD,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD097GYSG8,Search Million Culture,DE,Qality,UserPopQ
2022-week_06,AD0006ISG,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD07PNP7T8,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD07988K8Z,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD088M6N8X,iDreamsky Technology,DE,Qality,ManualY
2022-week_06,AD088M6N8X,Search Million Culture,DE,Qality,ManualY
2022-week_06,AD007PPIUS,RelayFoods,DE,Qality,UserPopQ
2022-week_06,AD008E89RJ,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD098FKD8N,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD88788889,Search Million Culture,DE,Qality,BooksQ
2022-week_06,AD08WXF8X9,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD08I0IAIZ,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD096M8T8S,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD078HJ8HP,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD08P8KSQW,Search Million Culture,DE,Yield,RuleBasedY
2022-week_06,AD08T87988,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD07C7PPW6,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD088VKTGC,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD08G89WDZ,iDreamsky Technology,DE,Qality,DNNQ
2022-week_06,AD08CRV8VV,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD097M8978,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD078RRKRP,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_06,AD008ZGVCH,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_06,AD076HQ8CS,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD09H8T8Z9,Search Million Culture,DE,Qality,UserPopQ
2022-week_06,AD098JNPJR,Search Million Culture,DE,Qality,UserPopQ
2022-week_06,AD07LLTQ6X,Search Million Culture,DE,Qality,UserPopQ
2022-week_06,AD00X0VRGZ,RelayFoods,DE,Qality,DNNQ
2022-week_06,AD078DLWS8,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD08X86SM8,Search Million Culture,DE,Qality,DNNQ
2022-week_06,AD078HSNV8,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_06,AD08YZ8PTF,MoJoe Brewing Company,DE,Yield,DNNY
