week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_41,AD07XPPXL8,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD07S8C8D8,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD0088E68A,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD087VMUOR,RelayFoods,GB,Qality,DNNQ
2021-week_41,AD098TXYM8,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD078788XM,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_41,AD07XTXJFH,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_41,AD09878PXJ,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD0088PSDM,Fancy,GB,Qality,DNNQ
2021-week_41,AD07FDCQ8H,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD0888NZ6Q,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08VWLX8N,Crescendo Networks,GB,Qality,UserPopQ
2021-week_41,AD00SFZYXA,Fry Multimedia,GB,Qality,XGBQ
2021-week_41,AD078NLHRT,iDreamsky Technology,GB,Qality,DNNQ
2021-week_41,AD07JFLKW7,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD009GDY8O,Fancy,GB,Qality,DNNQ
2021-week_41,AD09DKZJFY,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08YRS68H,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD07DDYDP8,Tab Solutions,GB,Qality,UserPopQ
2021-week_41,AD0789QSH8,Fancy,GB,Qality,DNNQ
2021-week_41,AD0768RZ8G,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08HN88FW,Fancy,GB,Qality,DNNQ
2021-week_41,AD0888P8JF,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_41,AD07DNDWL8,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD08Y78Q88,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD08FD88CP,MoJoe Brewing Company,GB,Yield,RNNY
2021-week_41,AD078ZC8KQ,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD078G88N8,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD06XZJZV8,Fry Multimedia,GB,Qality,DNNQ
2021-week_41,AD08F8LVDS,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD08M68RD8,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD07L8LHR9,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_41,AD06Y8XWJD,Fancy,GB,Qality,RNNQ
2021-week_41,AD09CYV9DC,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD008RYWF8,RelayFoods,GB,Qality,DNNQ
2021-week_41,AD008EF88L,Fancy,GB,Qality,DNNQ
2021-week_41,AD008HWEZG,Fancy,GB,Qality,RNNQ
2021-week_41,AD08MUHRIA,iDreamsky Technology,GB,Qality,DNNQ
2021-week_41,AD08ML8PVQ,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD00F8JUTF,Modanisa,GB,Yield,RuleBasedY
2021-week_41,AD0088YGMW,iDreamsky Technology,GB,Qality,DNNQ
2021-week_41,AD07C8SRJN,MoJoe Brewing Company,GB,Yield,UserPopY
2021-week_41,AD006UROLS,Fancy,GB,Qality,DNNQ
2021-week_41,AD098NGYJ7,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08NXH888,iDreamsky Technology,GB,Qality,DNNQ
2021-week_41,AD0088AK8S,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD008O6Z88,Fancy,GB,Qality,UserPopQ
2021-week_41,AD008O6Z88,Fancy,GB,Qality,UserPopQ
2021-week_41,AD08NF7CSC,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD07CWK8S8,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08KJNK8C,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD08KJNK8C,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD08MEG8LK,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08WRDVYT,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD07ZZW7QC,Search Million Culture,GB,Qality,ManualY
2021-week_41,AD07ZZW7QC,Search Million Culture,GB,Qality,ManualY
2021-week_41,AD087ZLXME,Fancy,GB,Qality,XGBQ
2021-week_41,AD087ZLXME,Fancy,GB,Qality,XGBQ
2021-week_41,AD0878TZQF,Search Million Culture,GB,Qality,XGBQ
2021-week_41,AD0888AIZ6,Fancy,GB,Qality,RNNQ
2021-week_41,AD0888AIZ6,Tab Solutions,GB,Qality,RNNQ
2021-week_41,AD07F8HZVF,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD000I8VXN,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD000I8VXN,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD07C8G7SJ,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_41,AD08TRHGMM,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD078F88ZJ,RelayFoods,GB,Qality,DNNQ
2021-week_41,AD00JWJJSH,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD00HVNYJC,Modanisa,GB,Yield,RuleBasedY
2021-week_41,AD08JQM88P,RelayFoods,GB,Qality,DNNQ
2021-week_41,AD00FQNG89,Fancy,GB,Qality,XGBQ
2021-week_41,AD07Q8WGXC,MoJoe Brewing Company,GB,Yield,XGBY
2021-week_41,AD08F8V0DG,RelayFoods,GB,Qality,XGBQ
2021-week_41,AD000KU88Z,Tab Solutions,GB,Qality,UserPopQ
2021-week_41,AD000KU88Z,RelayFoods,GB,Qality,UserPopQ
2021-week_41,AD07TYLT8H,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD07DJ8SS8,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD007F8TU8,iDreamsky Technology,GB,Qality,ManualQ
2021-week_41,AD00TSROEM,Fancy,GB,Qality,DNNQ
2021-week_41,AD06XGL8KH,Fancy,GB,Qality,UserPopQ
2021-week_41,AD06XGL8KH,Fancy,GB,Qality,UserPopQ
2021-week_41,AD08C8YSPP,Fancy,GB,Qality,UserPopQ
2021-week_41,AD07Z9W8LV,Fancy,GB,Qality,RNNQ
2021-week_41,AD088KRAGH,Bizanga,GB,Yield,ManualQ
2021-week_41,AD088YKL6H,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD00EVTE9W,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD008NL888,RelayFoods,GB,Qality,DNNQ
2021-week_41,AD088X0D80,Search Million Culture,GB,Qality,UserPopQ
2021-week_41,AD078GRYN8,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD078GRYN8,Fry Multimedia,GB,Qality,DNNQ
2021-week_41,AD07W8688Y,MoJoe Brewing Company,GB,Yield,RuleBasedY
2021-week_41,AD099KM8Y8,Search Million Culture,GB,Qality,XGBQ
2021-week_41,AD08HGQ8RH,Fancy,GB,Qality,DNNQ
2021-week_41,AD00D88GLN,RelayFoods,GB,Qality,RNNQ
2021-week_41,AD06XDLN8J,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD06XDLN8J,Tab Solutions,GB,Qality,DNNQ
2021-week_41,AD08HRKN87,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD07ZZVZL8,iDreamsky Technology,GB,Qality,DNNQ
2021-week_41,AD08XJT8XF,Fry Multimedia,GB,Qality,DNNQ
2021-week_41,AD078FFNZ8,Bizanga,GB,Yield,DNNY
2021-week_41,AD07KKQZ8F,LocalVox Media,GB,Yield,DNNY
2021-week_41,AD098VH8SF,Fry Multimedia,GB,Qality,UserPopQ
2021-week_41,AD07H88WXL,Search Million Culture,GB,Qality,ManualQ
2021-week_41,AD07H88WXL,Tab Solutions,GB,Qality,ManualQ
2021-week_41,AD07H88WXL,Fancy,GB,Qality,ManualQ
2021-week_41,AD07H88WXL,Search Million Culture,GB,Qality,ManualQ
2021-week_41,AD07VFHSJP,Fancy,GB,Qality,DNNQ
2021-week_41,AD00GUUATP,Modanisa,GB,Yield,RuleBasedY
2021-week_41,AD00GUUATP,Modanisa,GB,Yield,RuleBasedY
2021-week_41,AD00GUUATP,Modanisa,GB,Yield,RuleBasedY
2021-week_41,AD006OGET9,G-mode,GB,Qality,DNNQ
2021-week_41,AD078787G8,Allthetopbananas.com,GB,Qality,DNNQ
2021-week_41,AD08MXXOQT,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD07HMTL98,Fancy,GB,Qality,DNNQ
2021-week_41,AD07HMTL98,Fancy,GB,Qality,DNNQ
2021-week_41,AD07HMTL98,Fancy,GB,Qality,DNNQ
2021-week_41,AD07TSZVNR,Search Million Culture,GB,Qality,XGBQ
2021-week_41,AD00RAL88A,Search Million Culture,GB,Qality,RNNQ
2021-week_41,AD096V8DNG,Search Million Culture,GB,Qality,XGBQ
2021-week_41,AD07GTWD7Z,Search Million Culture,GB,Qality,ManualQ
2021-week_41,AD08NK8Y8T,Fry Multimedia,GB,Qality,RNNQ
2021-week_41,AD08N0WYRF,RelayFoods,GB,Qality,DNNQ
2021-week_41,AD09GCXY8X,Crescendo Networks,GB,Qality,UserPopQ
2021-week_41,AD07X8VXTK,Search Million Culture,GB,Qality,DNNQ
2021-week_41,AD08NCQSNS,Modanisa,GB,Yield,RuleBasedY
2021-week_41,AD0068888S,Bizanga,GB,Yield,DNNY
2021-week_41,AD008DXNRZ,VarVee,GB,Yield,DNNY
2021-week_41,AD08QW8F97,Search Million Culture,GB,Qality,XGBQ
