region,ad_id,is_success,is_sever
IN,AD0798NGKY,yes,
IN,AD078C8C6F,yes,
IN,AD077FH786,yes,
IN,AD0869A88X,yes,
IN,AD08WHKT89,yes,
IN,AD07P88MGQ,yes,
IN,AD08RXRF8P,yes,
IN,AD07GVYG8L,yes,
IN,AD08P8N868,no,False
IN,AD00T88Y8N,yes,
IN,AD07V9H8K9,yes,
IN,AD88799889,yes,
IN,AD07LG8ZNR,yes,
IN,AD078FSGC8,yes,
IN,AD079WHC8Y,yes,
IN,AD07HP7JMG,yes,
IN,AD08PZ8PXM,yes,
IN,AD07CT89QV,yes,
IN,AD07P9K8XC,yes,
IN,AD0888Q8M8,yes,
IN,AD98906798,yes,
IN,AD09CLFRY6,no,True
IN,AD07YTL8QH,yes,
IN,AD08F6YK6W,yes,
IN,AD09H7Y9MQ,no,True
IN,AD07JZ8XQQ,yes,
IN,AD077P8R88,yes,
IN,AD088I8SP8,yes,
IN,AD07D9JKYX,no,False
IN,AD00JTEXY8,no,False
IN,AD07SC8H88,yes,
IN,AD07N8Y7RW,yes,
IN,AD08A8D8LP,yes,
IN,AD07ZNYX8C,yes,
IN,AD08CNMQG0,yes,
IN,AD07JLS8FQ,no,False
IN,AD08M8GD68,yes,
IN,AD07WJFJ8W,yes,
IN,AD09JFMMZH,yes,
IN,AD08H8WG88,yes,
IN,AD088MS98X,yes,
IN,AD09NHW88K,yes,
IN,AD098QH7RD,no,True
IN,AD088DZM8J,yes,
IN,AD098GCGD8,yes,
IN,AD098LPZ7Z,yes,
IN,AD08CDWKD8,no,True
IN,AD07PFFMP9,yes,
IN,AD08GKYH8J,yes,
IN,AD08K8TLSQ,yes,
IN,AD097SSJWT,yes,
IN,AD07DLC97J,yes,
IN,AD08GC88P8,yes,
IN,AD008H88DO,yes,
IN,AD08NXK88N,yes,
IN,AD07MV88CC,yes,
IN,AD08D8J88F,yes,
IN,AD076NQQHD,yes,
IN,AD006R8UGK,yes,
IN,AD09C8WW8W,yes,
IN,AD098NCDQ,yes,
IN,AD08CNDCNM,yes,
IN,AD08KM8NFS,yes,
IN,AD08DG6XL7,yes,
IN,AD09NM87JR,yes,
IN,AD07V88J8F,yes,
IN,AD07GFKPLY,yes,
IN,AD09HRY7G9,yes,
IN,AD08XGDN8T,yes,
IN,AD88880878,no,False
IN,AD08MEHGSR,yes,
IN,AD07XS87WN,yes,
IN,AD08F788F6,no,False
IN,AD0767GLLS,yes,
IN,AD07PF898J,yes,
IN,AD88788078,yes,
IN,AD07DYRHND,no,False
IN,AD088MHC88,yes,
IN,AD09HHFR9X,yes,
IN,AD0868Z98G,yes,
IN,AD08TNMRC8,yes,
IN,AD07Q88TQ8,yes,
IN,AD07RHSM89,yes,
IN,AD008VW898,yes,
IN,AD09MC8KYC,yes,
IN,AD096F77YW,yes,
IN,AD08ZTXH87,yes,
IN,AD07VNXQY8,yes,
IN,AD08CFWX8F,yes,
IN,AD88880088,yes,
IN,AD07TXVL8G,yes,
IN,AD07SDG9LD,yes,
IN,AD07FR86VX,yes,
IN,AD097MLDR8,yes,
IN,AD08P9V8M8,yes,
IN,AD008Z8DPW,yes,
IN,AD08RYXF6R,yes,
IN,AD098V7QDM,yes,
IN,AD098MH9LW,yes,
IN,AD00MGJ96Y,yes,
IN,AD08CFS8NP,yes,
IN,AD0889VH78,yes,
IN,AD08898K6N,yes,
IN,AD08WHCKVQ,yes,
IN,AD07XSG88S,yes,
IN,AD098X8C87,no,True
IN,AD08S6S8V8,yes,
IN,AD098XNMNV,yes,
IN,AD08986888,yes,
IN,AD07VYJYH8,yes,
IN,AD00HSC8IR,yes,
IN,AD0888FG8D,yes,
IN,AD07KZ8W68,yes,
IN,AD09CTYGJS,yes,
IN,AD097R7DDD,yes,
IN,AD07FLC8VR,yes,
IN,AD08MV8MML,yes,
IN,AD07D8SFQF,yes,
IN,AD08XQNPWD,yes,
IN,AD0000AN8Q,yes,
IN,AD00998968,yes,
IN,AD08KJFGG8,yes,
IN,AD08NWV6DF,yes,
IN,AD096FDJQ,yes,
IN,AD07H69GWN,yes,
IN,AD097DGWF8,no,False
IN,AD09F6PKC8,yes,
IN,AD077H888,yes,
IN,AD08K7KQR8,no,False
IN,AD00NF8L8S,yes,
IN,AD00IJ78QW,yes,
IN,AD078T888Y,yes,
IN,AD086WM8R8,yes,
IN,AD00INQMR8,yes,
IN,AD07YGPFST,yes,
IN,AD08L87NGJ,yes,
IN,AD0987QWK8,yes,
IN,AD098DYF8P,yes,
IN,AD07F8JZ6X,yes,
IN,AD08LEHU88,yes,
IN,AD08KQL8M,yes,
IN,AD07R8M887,yes,
IN,AD088P6HM8,yes,
IN,AD09688QDS,yes,
IN,AD08QG8R88,no,False
IN,AD07J888Y8,yes,
IN,AD08HWH8P6,yes,
IN,AD098RK6FJ,yes,
IN,AD07P9QFGQ,yes,
IN,AD008RL8FD,yes,
IN,AD089MTJVL,yes,
IN,AD07P8GRZ,yes,
IN,AD07L889N7,yes,
IN,AD07QZZQ8P,yes,
IN,AD07WG6YS7,yes,
IN,AD08QZKCWG,yes,
IN,AD098DF88T,no,True
IN,AD07C8V8WR,yes,
IN,AD09HQ88K8,yes,
IN,AD07KSC8LT,yes,
IN,AD08RX8SKL,no,False
IN,AD088DWH88,yes,
IN,AD0088YWDU,yes,
IN,AD088JGKP8,yes,
IN,AD078CVP7T,no,True
IN,AD07Y89TQY,yes,
IN,AD00INQN88,no,True
IN,AD08THKKP8,no,True
IN,AD08QRCMPK,yes,
IN,AD07G88YDJ,yes,
IN,AD07RPM8XD,yes,
IN,AD09MQQZ8N,yes,
IN,AD077Y8CWD,yes,
IN,AD0887XQCY,no,True
IN,AD07VLY7XQ,no,True
IN,AD08CZMZD7,yes,
IN,AD07P6XYRK,yes,
IN,AD00798FF8,yes,
IN,AD07QF9888,no,True
IN,AD080FMU70,no,True
