week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_38,AD07886Q8X,Fry Multimedia,DE,Qality,DNNQ
2021-week_38,AD07QJ8SZT,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD098P8ZJ6,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD08C8YMJT,RelayFoods,DE,Qality,UserPopQ
2021-week_38,AD08MTIU8K,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD097YR988,Fry Multimedia,DE,Qality,DNNQ
2021-week_38,AD08C869NG,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD07NVH9RY,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD077PQF8X,SOLOMO365,DE,Qality,DNNQ
2021-week_38,AD07FKYMYV,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD07888HZN,Fry Multimedia,DE,Qality,UserPopQ
2021-week_38,AD08J6SZNM,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD098HQKDN,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD076WVH87,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_38,AD07TQRG89,MoJoe Brewing Company,DE,Yield,UserPopY
2021-week_38,AD088R8KOY,VarVee,DE,Yield,UserPopY
2021-week_38,AD008JIA9O,SOLOMO365,DE,Qality,DNNQ
2021-week_38,AD00DM78HW,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD088HDJKI,SOLOMO365,DE,Qality,UserPopQ
2021-week_38,AD09C8C8SD,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD00LUJE6A,Fry Multimedia,DE,Qality,UserPopQ
2021-week_38,AD08D8ZGK8,Bizanga,DE,Yield,RuleBasedY
2021-week_38,AD08MV8MC8,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD07MTHC8Y,SOLOMO365,DE,Qality,DNNQ
2021-week_38,AD076NFV9D,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD07GCMV88,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD06XC88WT,Fry Multimedia,DE,Qality,DNNQ
2021-week_38,AD08MF8VVR,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD008AHV8I,iDreamsky Technology,DE,Qality,BooksQ
2021-week_38,AD088T8XM9,iDreamsky Technology,DE,Qality,DNNQ
2021-week_38,AD0089CUPP,iDreamsky Technology,DE,Qality,UserPopQ
2021-week_38,AD08S6LN86,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD096K8F8K,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD08TQLHDX,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD08JLDK6S,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_38,AD07V67WY8,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD000GCFOA,SOLOMO365,DE,Qality,UserPopQ
2021-week_38,AD07C8TZMK,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD00MVNTDG,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD07KWNTTG,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD008TEHT8,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD008UJ8O8,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD08S8W6MZ,LocalVox Media,DE,Yield,DNNY
2021-week_38,AD077KX888,Search Million Culture,DE,Yield,RuleBasedY
2021-week_38,AD87888888,Search Million Culture,DE,Qality,BooksQ
2021-week_38,AD87888888,Search Million Culture,DE,Qality,BooksQ
2021-week_38,AD87888888,Search Million Culture,DE,Qality,BooksQ
2021-week_38,AD08IEXJE9,iDreamsky Technology,DE,Qality,DNNQ
2021-week_38,AD07WJMR88,SOLOMO365,DE,Qality,UserPopQ
2021-week_38,AD008Y08D7,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD09DL6L8Z,Crescendo Networks,DE,Qality,UserPopQ
2021-week_38,AD078V879Z,Search Million Culture,DE,Qality,UserPopQ
2021-week_38,AD076JKC7Y,Modanisa,DE,Qality,UserPopQ
2021-week_38,AD08L77TSD,Search Million Culture,DE,Qality,DNNQ
2021-week_38,AD07ZQ678G,Fry Multimedia,DE,Qality,DNNQ
2021-week_38,AD08N9CL88,Search Million Culture,DE,Qality,DNNQ
