week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_47,AD07L9NQPX,Extreme DA,US,Yield,RuleBasedY
2021-week_47,AD088F8TGR,Extreme DA,US,Yield,DNNY
2021-week_47,AD0788PRVV,Extreme DA,US,Yield,RuleBasedY
2021-week_47,AD08N80YR6,Fancy,US,Qality,DNNQ
2021-week_47,AD07R8S8TY,Extreme DA,US,Yield,DNNY
2021-week_47,AD07PHY8MV,Sensor Tower,US,Yield,DNNY
2021-week_47,AD007Y7E0C,Extreme DA,US,Yield,RNNY
2021-week_47,AD06ZYSM8G,Extreme DA,US,Yield,RNNY
2021-week_47,AD08SRSRN7,Fancy,US,Qality,ManualY
2021-week_47,AD000RZQNV,Extreme DA,US,Yield,DNNY
2021-week_47,AD08TW8R8S,Extreme DA,US,Yield,DNNY
2021-week_47,AD07K88DFK,Extreme DA,US,Yield,DNNY
2021-week_47,AD07TVT8QW,Extreme DA,US,Yield,DNNY
2021-week_47,AD000GWG0T,Extreme DA,US,Yield,DNNY
2021-week_47,AD008RA8LU,Extreme DA,US,Yield,RNNY
2021-week_47,AD088G7RVT,Extreme DA,US,Yield,DNNY
2021-week_47,AD08DC8D8J,Extreme DA,US,Yield,DNNY
2021-week_47,AD08L0088,Extreme DA,US,Yield,DNNY
2021-week_47,AD07H9H88S,Extreme DA,US,Yield,RNNY
2021-week_47,AD08WPS8VC,Extreme DA,US,Yield,DNNY
2021-week_47,AD08IA9CX8,Extreme DA,US,Yield,RNNY
2021-week_47,AD000I8RWS,Extreme DA,US,Yield,RuleBasedY
2021-week_47,AD008UQXAT,Extreme DA,US,Yield,DNNY
2021-week_47,AD08C88H8S,MoJoe Brewing Company,US,Yield,RNNY
2021-week_47,AD08F8PN6C,Extreme DA,US,Yield,RuleBasedY
2021-week_47,AD07788Y8C,Extreme DA,US,Yield,RuleBasedY
2021-week_47,AD076ZRRFD,Extreme DA,US,Yield,RNNY
2021-week_47,AD07FL6D8Z,Extreme DA,US,Yield,DNNY
2021-week_47,AD08JYT876,RelayFoods,US,Qality,DNNQ
2021-week_47,AD07C8ZVS8,Extreme DA,US,Yield,RuleBasedY
2021-week_47,AD08XJY88N,Extreme DA,US,Yield,DNNY
2021-week_47,AD00S87IC8,Extreme DA,US,Yield,DNNY
2021-week_47,AD0087E888,MoJoe Brewing Company,US,Yield,DNNY
2021-week_47,AD078MXY6D,Extreme DA,US,Yield,ManualY
2021-week_47,AD08IYH8JQ,Extreme DA,US,Yield,RNNY
2021-week_47,AD00MNIZE9,Extreme DA,US,Yield,RNNY
2021-week_47,AD07KCDJTX,Extreme DA,US,Yield,UserPopY
2021-week_47,AD0977P68V,Extreme DA,US,Yield,RNNY
