week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_38,AD098TXRJS,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD088D8YX8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08GRH8VL,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD0888L9WX,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07GD89CW,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD0977H8KX,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07NVS8FR,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD98878980,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08CHUUQ8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD0788MKMG,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08TX87W8,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD00HUJQIZ,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD00R8OQAV,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD088679CW,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD08W7R8LT,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD00788IE8,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD089MSK88,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD078G7H7R,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08G8NG76,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08WFJWSS,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD09868TYG,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08888CH8,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD088KSRFX,Search Million Culture,IN,Qality,ManualY
2021-week_38,AD00PV98WE,Search Million Culture,IN,Yield,UserPopY
2021-week_38,AD08N8888U,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD08N8888U,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD08XNH7YD,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08VGF8L8,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD08YFFKQR,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD088KSRFX,MoJoe Brewing Company,IN,Yield,ManualY
2021-week_38,AD07ZJDLSD,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD09699DW,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07KYRNGT,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07W6JRPC,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD088PJR88,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07HM8WW,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD08W8JDYW,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD07STYNC8,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD07TJVHKT,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD08PDF8CC,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD88868788,Puentes Company,IN,Qality,UserPopQ
2021-week_38,AD07CK8JL8,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD07CK8JL8,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD07PSJW88,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07J8PN6R,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD077N89GG,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD09NQPWD8,LocalVox Media,IN,Yield,RuleBasedY
2021-week_38,AD00VGMJ89,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08CNSKPK,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD07P88HTG,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD07V8GD88,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08CS88NP,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD088J88G6,"OpenDesks, Inc.",IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD088J88G6,"OpenDesks, Inc.",IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD088J88G6,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD098SWYF6,iDreamsky Technology,IN,Yield,UserPopY
2021-week_38,AD07S86LDF,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD08N8MGP9,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD08N8MGP9,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD009P8LG0,Puentes Company,IN,Yield,ManualQ
2021-week_38,AD00IP6C8O,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD086C8LK8,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07DNXWG8,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07P87XYK,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07P87XYK,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD089LKS79,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD007KG08I,Puentes Company,IN,Yield,ManualQ
2021-week_38,AD07H8FGRM,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD08W8Y8FN,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD088KW6F8,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD089MV8MV,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD06Y66HWP,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08D7GNCV,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07SR8C8Z,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07DJ8KYD,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD098T89NY,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08PV886C,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD089FLLFY,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_38,AD07Q88WT9,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD098VRTPF,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD07DS6CGN,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD08WWLDHG,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08QRGZ8W,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07MVV6FP,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08696XM8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08696XM8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08L989PP,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD07XV6PHF,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07XD8G8H,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD088V8J8C,Puentes Company,IN,Qality,UserPopQ
2021-week_38,AD098NZ8X6,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD098R8XKM,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD06XW6F9Q,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD08CYPJN8,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD088W88SD,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD08RDWFXT,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD078JSZM8,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD08GCEW8F,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07MSTVLY,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD078YMSW8,Crescendo Networks,IN,Qality,UserPopQ
2021-week_38,AD08878HN8,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD09CQ8ZXW,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07L8V66Z,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07XRRD8K,MoJoe Brewing Company,IN,Yield,RuleBasedY
2021-week_38,AD08L68K8H,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08W88RJW,Modanisa,IN,Yield,RuleBasedY
2021-week_38,AD07W8N7WL,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD0888R89V,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD07Q7CNPM,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08JM68XG,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD00DF88JS,iDreamsky Technology,IN,Yield,RuleBasedY
2021-week_38,AD088UR8G,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07YJL898,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07JQ8MCC,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD08FY8N8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD098YQGJJ,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD098MXNL8,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD098MXNL8,LocalVox Media,IN,Yield,UserPopY
2021-week_38,AD08P8QYYK,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_38,AD096VF8YY,Crescendo Networks,IN,Qality,UserPopQ
2021-week_38,AD08QPDH8J,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07GG8878,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD09FDX8HX,iDreamsky Technology,IN,Yield,RuleBasedY
2021-week_38,AD00EYW8U6,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD07TDZ7VG,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08AVURDI,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07G8QL8F,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08WH8FKG,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD098PJ8KP,Search Million Culture,IN,Yield,RuleBasedY
2021-week_38,AD07TNM8DF,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD06XXLNG8,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08J6LMMN,Bizanga,IN,Yield,UserPopY
2021-week_38,AD096K6JX8,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07PFFMP9,iDreamsky Technology,IN,Qality,ManualQ
2021-week_38,AD07PFFMP9,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD07PFFMP9,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD07PFFMP9,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD07PFFMP9,Search Million Culture,IN,Qality,ManualQ
2021-week_38,AD088QGPOM,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD0988ZTYD,aPriori Technologies,IN,Qality,UserPopQ
2021-week_38,AD07RY88P8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07MXJW8G,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07MXJW8G,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08HV8PN8,Puentes Company,IN,Yield,ManualQ
2021-week_38,AD08JLNDCX,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD089MV8Q8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD06ZY788T,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD088RCC88,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD088DRZXK,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD098T68KR,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_38,AD088R8KHR,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD00TX80T8,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD000MN98A,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07M7K7MP,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD07GRDSMS,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08T88RYL,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD07QMWMGR,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07TXVL8G,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD078R8S8Q,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD00NXXN8G,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07Q8886D,Puentes Company,IN,Yield,RuleBasedY
2021-week_38,AD0788GC8C,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07CK8R8C,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08R79XXJ,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD08L8CRYF,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD08L8CRYF,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_38,AD099KFLXT,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08SS0FHK,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD098J7TZ9,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD09CMT89G,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD08L8CRYF,"OpenDesks, Inc.",IN,Yield,UserPopY
2021-week_38,AD08L8CRYF,"OpenDesks, Inc.",IN,Yield,UserPopY
2021-week_38,AD088TZ88N,Puentes Company,IN,Yield,UserPopY
2021-week_38,AD08KW8F88,Search Million Culture,IN,Qality,UserPopQ
2021-week_38,AD07VJ8HRW,RelayFoods,IN,Qality,UserPopQ
2021-week_38,AD098G888Y,Search Million Culture,IN,Qality,UserPopQ
