week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_37,AD07QH78PP,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD07TFWD88,Search Million Culture,IN,Qality,ManualQ
2021-week_37,AD078P8RXK,RelayFoods,IN,Qality,UserPopQ
2021-week_37,AD08FDW8HZ,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_37,AD07TGDZ8,RelayFoods,IN,Qality,UserPopQ
2021-week_37,AD000WFDIO,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD088G8R8S,Puentes Company,IN,Yield,RuleBasedY
2021-week_37,AD099888L9,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD08D88PCD,Puentes Company,IN,Yield,RuleBasedY
2021-week_37,AD07QWHJTL,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD08L8Y8DV,Search Million Culture,IN,Yield,RuleBasedY
2021-week_37,AD08HQL67D,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD08HQL67D,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD08HQL67D,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD08M8WS8O,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD098LJ6Q6,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD86878886,Puentes Company,IN,Qality,UserPopQ
2021-week_37,AD099NM87P,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD08XKLYXS,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD09DVL8RK,Search Million Culture,IN,Yield,RuleBasedY
2021-week_37,AD09FT8F6Q,iDreamsky Technology,IN,Yield,RuleBasedY
2021-week_37,AD0079Z87S,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD09DV9HKW,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD06Y8VGSQ,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD08D86SJF,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD0866JYXQ,RelayFoods,IN,Qality,UserPopQ
2021-week_37,AD0866JYXQ,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD07TVY8QT,Puentes Company,IN,Yield,RuleBasedY
2021-week_37,AD07X88QVC,Puentes Company,IN,Yield,RuleBasedY
2021-week_37,AD08THWDZ8,Search Million Culture,IN,Yield,RuleBasedY
2021-week_37,AD08VGMLK9,Puentes Company,IN,Yield,RuleBasedY
2021-week_37,AD078S7XLP,Search Million Culture,IN,Qality,ManualQ
2021-week_37,AD078SZ8YH,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD0089I8Z8,G-mode,IN,Yield,RuleBasedY
2021-week_37,AD07HS97W,Search Million Culture,IN,Qality,UserPopQ
2021-week_37,AD07JGQ9L8,Puentes Company,IN,Yield,UserPopY
2021-week_37,AD078Z8M8K,Puentes Company,IN,Yield,ManualQ
2021-week_37,AD078Z8M8K,MoJoe Brewing Company,IN,Yield,ManualQ
