week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_37,AD00UOS08Q,Extreme DA,US,Yield,RuleBasedY
2021-week_37,AD06WV8D6Z,iDreamsky Technology,US,Qality,DNNQ
2021-week_37,AD008AZKS8,Fancy,US,Qality,RNNQ
2021-week_37,AD096MZY6Y,iDreamsky Technology,US,Qality,RNNQ
2021-week_37,AD008LXJOI,Tab Solutions,US,Qality,RNNQ
2021-week_37,AD008HH8VE,Tab Solutions,US,Qality,RNNQ
2021-week_37,AD07ZHRCM8,Fancy,US,Qality,DNNQ
2021-week_37,AD008X8VUK,Extreme DA,US,Yield,RNNY
2021-week_37,AD088M76CJ,Extreme DA,US,Yield,RuleBasedY
2021-week_37,AD08N00WPF,Fancy,US,Qality,DNNQ
2021-week_37,AD008V8VL8,Fancy,US,Qality,DNNQ
2021-week_37,AD07QC8CRY,Fancy,US,Qality,DNNQ
2021-week_37,AD00HJZAOO,Fancy,US,Qality,DNNQ
2021-week_37,AD0988C8NM,Extreme DA,US,Yield,DNNY
2021-week_37,AD08G8VFMU,Search Million Culture,US,Qality,XGBQ
2021-week_37,AD0798NN88,Fancy,US,Qality,XGBQ
2021-week_37,AD086TXC7Y,Extreme DA,US,Yield,DNNY
2021-week_37,AD00YMRZFE,Extreme DA,US,Yield,DNNY
2021-week_37,AD08LGG8ZL,Search Million Culture,US,Qality,UserPopQ
2021-week_37,AD08PK8H6Z,Extreme DA,US,Yield,RuleBasedY
2021-week_37,AD00TQ7WY8,Search Million Culture,US,Qality,RNNQ
2021-week_37,AD00RH8K86,Tab Solutions,US,Qality,ManualQ
2021-week_37,AD00RH8K86,Tab Solutions,US,Qality,ManualQ
2021-week_37,AD08FWZQ8R,Extreme DA,US,Yield,DNNY
2021-week_37,AD0788GXKJ,Fancy,US,Qality,DNNQ
2021-week_37,AD08DR8NPM,Extreme DA,US,Yield,DNNY
2021-week_37,AD08P8NNNL,Fancy,US,Qality,DNNQ
2021-week_37,AD00E88AA0,Extreme DA,US,Yield,DNNY
2021-week_37,AD07WK8YCZ,iDreamsky Technology,US,Qality,DNNQ
2021-week_37,AD078YX8XX,Extreme DA,US,Yield,UserPopY
2021-week_37,AD008V8EPI,Fancy,US,Qality,DNNQ
2021-week_37,AD00GMP8YF,Tab Solutions,US,Qality,DNNQ
2021-week_37,AD00GMP8YF,Tab Solutions,US,Qality,DNNQ
2021-week_37,AD008FDG8K,Tab Solutions,US,Qality,ManualQ
2021-week_37,AD00NEIVTL,Tab Solutions,US,Qality,DNNQ
2021-week_37,AD096JHG8S,Extreme DA,US,Yield,UserPopY
2021-week_37,AD008OC8W9,iDreamsky Technology,US,Yield,BooksY
2021-week_37,AD08KXTRS9,Fancy,US,Qality,DNNQ
2021-week_37,AD0088UZ8Z,RelayFoods,US,Qality,DNNQ
2021-week_37,AD089SQ69K,Search Million Culture,US,Qality,DNNQ
2021-week_37,AD07X7CZVW,Extreme DA,US,Yield,UserPopY
2021-week_37,AD08TR8PSN,Search Million Culture,US,Qality,XGBQ
2021-week_37,AD08KYYKEC,iDreamsky Technology,US,Qality,DNNQ
2021-week_37,AD08DDIRE8,Fancy,US,Qality,RNNQ
2021-week_37,AD088FS8KH,Search Million Culture,US,Qality,RNNQ
2021-week_37,AD07RDK8YD,Extreme DA,US,Yield,DNNY
2021-week_37,AD0888MFQF,Extreme DA,US,Yield,DNNY
2021-week_37,AD08CVJHHQ,iDreamsky Technology,US,Qality,DNNQ
2021-week_37,AD00IVHSJE,Fancy,US,Qality,RNNQ
2021-week_37,AD088JPQ8L,Search Million Culture,US,Qality,DNNQ
