week_id,ad_id,requester,region,recommendation_type,rec_provider
2022-week_04,AD00NLL8HH,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD088RNFJY,RelayFoods,GB,Qality,UserPopQ
2022-week_04,AD07SQKQWV,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD08GZ8VDD,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD0087XCCV,Fancy,GB,Qality,DNNQ
2022-week_04,AD0087XCCV,Fancy,GB,Qality,DNNQ
2022-week_04,AD078QHJV8,Fancy,GB,Qality,XGBQ
2022-week_04,AD08R8Z888,Fancy,GB,Qality,DNNQ
2022-week_04,AD08G8FPPV,Search Million Culture,GB,Qality,UserPopQ
2022-week_04,AD008KLWD8,Fancy,GB,Qality,DNNQ
2022-week_04,AD08JS6YLQ,Fancy,GB,Qality,DNNQ
2022-week_04,AD08JS6YLQ,Fancy,GB,Qality,DNNQ
2022-week_04,AD00998676,Search Million Culture,GB,Qality,UserPopQ
2022-week_04,AD088L7LFW,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD008ZYWPK,Fancy,GB,Qality,RNNQ
2022-week_04,AD008ZYWPK,Fancy,GB,Qality,RNNQ
2022-week_04,AD008ZYWPK,Fancy,GB,Qality,RNNQ
2022-week_04,AD0889NZET,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD08PTHCH8,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD07XTJV8D,iDreamsky Technology,GB,Qality,XGBQ
2022-week_04,AD00ZIVX8D,Fancy,GB,Qality,RNNQ
2022-week_04,AD09G8JJWL,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD008OQXP8,Fancy,GB,Qality,ManualQ
2022-week_04,AD008OQXP8,Fancy,GB,Qality,ManualQ
2022-week_04,AD008OQXP8,Fancy,GB,Qality,ManualQ
2022-week_04,AD008OQXP8,Fancy,GB,Qality,ManualQ
2022-week_04,AD008OQXP8,Fancy,GB,Qality,ManualQ
2022-week_04,AD09KGM8M6,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD09FXL6QR,Fry Multimedia,GB,Qality,DNNQ
2022-week_04,AD07FF8GKM,Search Million Culture,GB,Qality,UserPopQ
2022-week_04,AD07Z7HFG,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD08MWM8PK,RelayFoods,GB,Qality,RNNQ
2022-week_04,AD0868ZRH6,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD0889XVK9,LocalVox Media,GB,Yield,DNNY
2022-week_04,AD08CG0ZPK,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD086IOU98,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD086A8RSZ,Fancy,GB,Qality,DNNQ
2022-week_04,AD0888Y888,Fancy,GB,Qality,RNNQ
2022-week_04,AD00W0XC88,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD00EIMU8U,Fancy,GB,Qality,DNNQ
2022-week_04,AD07T88QD8,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07FZVTG9,RelayFoods,GB,Qality,RNNQ
2022-week_04,AD078THMTR,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD008XLH8N,Fancy,GB,Qality,DNNQ
2022-week_04,AD07S8PDZG,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD089EACGS,Search Million Culture,GB,Qality,RNNQ
2022-week_04,AD07D78TQD,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD07YSH7Y8,Fancy,GB,Qality,DNNQ
2022-week_04,AD07YSH7Y8,Fancy,GB,Qality,DNNQ
2022-week_04,AD07YSH7Y8,Fancy,GB,Qality,DNNQ
2022-week_04,AD000EGEWE,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD06XFHD8W,Fancy,GB,Qality,DNNQ
2022-week_04,AD088TY88V,Search Million Culture,GB,Qality,UserPopQ
2022-week_04,AD08GPFNNP,MoJoe Brewing Company,GB,Yield,RNNY
2022-week_04,AD009GDY9S,Fancy,GB,Qality,DNNQ
2022-week_04,AD009GDY9S,Fancy,GB,Qality,DNNQ
2022-week_04,AD08HXIAL8,Fancy,GB,Qality,UserPopQ
2022-week_04,AD08AS8TPC,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD08PNWCSF,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD088HZJVG,Fancy,GB,Qality,DNNQ
2022-week_04,AD07R98888,Search Million Culture,GB,Qality,RNNQ
2022-week_04,AD08I89C88,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD08LZ8RKA,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD008TKCO8,Fancy,GB,Qality,DNNQ
2022-week_04,AD098JZKX6,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD0788NHKX,Fancy,GB,Qality,DNNQ
2022-week_04,AD008IQ8,Fancy,GB,Qality,DNNQ
2022-week_04,AD07DHPYLC,Crescendo Networks,GB,Qality,XGBQ
2022-week_04,AD08LX7M8J,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD08PZC8XT,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD08N6ZHIN,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD008K8NWQ,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD086DEGFW,Search Million Culture,GB,Qality,ManualQ
2022-week_04,AD08G86V88,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD098TGF78,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD009ZS8JT,RelayFoods,GB,Qality,UserPopQ
2022-week_04,AD09VFWPMZ,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07YLPRFZ,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD07HVF8LY,RelayFoods,GB,Qality,ManualQ
2022-week_04,AD07HVF8LY,Fancy,GB,Qality,ManualQ
2022-week_04,AD07HVF8LY,Fancy,GB,Qality,ManualQ
2022-week_04,AD08LZ8SXH,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07GFP9WP,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07DNDWL8,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD08LP8T8P,Fancy,GB,Qality,DNNQ
2022-week_04,AD000NM8OE,Search Million Culture,GB,Qality,RNNQ
2022-week_04,AD088TQ88Q,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD08G88KKL,RelayFoods,GB,Qality,RNNQ
2022-week_04,AD0988RN7T,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD086IWGMJ,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD00M8MW87,Fancy,GB,Qality,RNNQ
2022-week_04,AD008LNLPQ,Fancy,GB,Qality,ManualQ
2022-week_04,AD07RS86X8,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD00RGPKV0,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD07X8JCC8,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD008VPWED,Fancy,GB,Qality,RNNQ
2022-week_04,AD008VPWED,Fancy,GB,Qality,RNNQ
2022-week_04,AD07D6RMTY,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD08HVCRKQ,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD07YWM8FG,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07JHKVRH,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD098LV8P7,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07CJS879,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD00L67CZ9,Fry Multimedia,GB,Qality,RNNQ
2022-week_04,AD0786TLQY,Fancy,GB,Qality,DNNQ
2022-week_04,AD0868HKZR,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD08XY6ZCW,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD0889JSV7,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD07YDZC88,Fancy,GB,Qality,DNNQ
2022-week_04,AD07FTN8KX,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD00MHTNXR,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD08MQ8JCP,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07XDQFW8,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD0788F8G,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD0887MKY8,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD0787JSHQ,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD0088NQ8D,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD098T87N6,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD000PIN7G,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD099K7G8S,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD0078HYWF,Modanisa,GB,Qality,DNNQ
2022-week_04,AD07H889XJ,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD09DJYM8Z,LocalVox Media,GB,Yield,DNNY
2022-week_04,AD07WC7JTG,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD07TTS7T8,Fry Multimedia,GB,Qality,ManualQ
2022-week_04,AD08LZQSHS,Fancy,GB,Qality,DNNQ
2022-week_04,AD088WHYC6,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD07QNCTVR,Fancy,GB,Qality,DNNQ
2022-week_04,AD07C8YZRS,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD000KJP8A,RelayFoods,GB,Qality,XGBQ
2022-week_04,AD0787GYWT,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD000I8VXX,Fancy,GB,Qality,RNNQ
2022-week_04,AD008D78AF,RelayFoods,GB,Qality,UserPopQ
2022-week_04,AD08YK89MV,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD000VOCQP,Fancy,GB,Qality,DNNQ
2022-week_04,AD000VOCQP,Fancy,GB,Qality,DNNQ
2022-week_04,AD08FAR86Y,Fancy,GB,Qality,RNNQ
2022-week_04,AD08NP8SXQ,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD0878CTMG,Search Million Culture,GB,Qality,ManualQ
2022-week_04,AD07SKH86C,RelayFoods,GB,Qality,XGBQ
2022-week_04,AD08NG8Q9W,Fancy,GB,Qality,RNNQ
2022-week_04,AD008GSK8O,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD08VNLFJM,iDreamsky Technology,GB,Qality,XGBQ
2022-week_04,AD07SVTRH,Search Million Culture,GB,Yield,RuleBasedY
2022-week_04,AD06WP6CX,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_04,AD08CXPSCM,Search Million Culture,GB,Qality,UserPopQ
2022-week_04,AD00CDHA6H,Fancy,GB,Qality,RNNQ
2022-week_04,AD00EMMHNM,Fancy,GB,Qality,RNNQ
2022-week_04,AD00IEFXMH,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD008889YO,Search Million Culture,GB,Qality,XGBQ
2022-week_04,AD08KF8DY7,Search Million Culture,GB,Qality,RNNQ
2022-week_04,AD08GQ888K,MoJoe Brewing Company,GB,Yield,RNNY
2022-week_04,AD00JJU9WA,Fancy,GB,Qality,DNNQ
2022-week_04,AD08N8P89Y,RelayFoods,GB,Qality,RNNQ
2022-week_04,AD000KQD8K,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD07MNQGXC,Search Million Culture,GB,Qality,RNNQ
2022-week_04,AD008L6PG8,Fancy,GB,Qality,DNNQ
2022-week_04,AD080J89SY,Fancy,GB,Qality,UserPopQ
2022-week_04,AD098K68VF,MoJoe Brewing Company,GB,Yield,XGBY
2022-week_04,AD08X8CQY8,Search Million Culture,GB,Qality,DNNQ
2022-week_04,AD06XCZWTZ,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD088MLD88,RelayFoods,GB,Qality,DNNQ
2022-week_04,AD009R0888,Fancy,GB,Qality,RNNQ
