week_id,ad_id,requester,region,recommendation_type,rec_provider
2022-week_01,AD088DZ8GD,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD0887TD88,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07KW96GD,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD077HWZDJ,Puentes Company,IN,Qality,UserPopQ
2022-week_01,AD0868I688,Puentes Company,IN,Yield,ManualQ
2022-week_01,AD07898G8X,Modanisa,IN,Qality,UserPopQ
2022-week_01,AD08NAUKRM,aPriori Technologies,IN,Qality,UserPopQ
2022-week_01,AD08WLZQGL,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD087FXH6J,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD08QSHSHX,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD097889F8,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD088PLQZ8,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD09GZM8GQ,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07QWLZNG,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD06Y88KRT,MoJoe Brewing Company,IN,Yield,ManualQ
2022-week_01,AD09GL8Y8D,MoJoe Brewing Company,IN,Yield,RuleBasedY
2022-week_01,AD07CXN88J,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD00SIXYXF,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD09NQL6S8,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD08VD68FR,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD09K7T8R8,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD078JD8QM,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD08LD8FVG,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD078RGFFV,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD088CXT88,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07MHMKSX,iDreamsky Technology,IN,Qality,ManualQ
2022-week_01,AD09CYYKJY,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08GTGD,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD08KH8R99,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD08IM6CF0,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD078ZRWFW,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD0877Y69X,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD07TNJHNJ,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD088MJRJQ,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07T7Y9J8,iDreamsky Technology,IN,Yield,RuleBasedY
2022-week_01,AD098SWNYY,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08YJFJMZ,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07CPS9H6,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD09J988J8,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD07QKGZK,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD09878PSX,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07RNY69X,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD00W0888O,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD07FP8CNT,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD08CHZPYW,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08P7VR7R,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD07HN8JWP,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08M8KRCD,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD09FY7FCY,LocalVox Media,IN,Yield,RuleBasedY
2022-week_01,AD078JF6X9,Modanisa,IN,Qality,UserPopQ
2022-week_01,AD089SSJC8,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD08TMX8DN,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07HP7F8V,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07TTTMH6,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD07NRFK9L,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08KS8ZNR,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD07NL898F,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08FF8V6K,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08XGKQ6L,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD08RK8888,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD0887LNC8,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD08LXWL0P,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD08F8FZPL,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08X788DN,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD086L89K,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD078XK7LF,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07LXLY8T,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD07LXLY8T,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD098Z8S8X,Puentes Company,IN,Yield,RuleBasedY
2022-week_01,AD08WR9888,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD08N9CXEM,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD078ZDLK8,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD009P8LIT,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD09DCWH7Q,iDreamsky Technology,IN,Qality,UserPopQ
2022-week_01,AD0988YSHX,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07QYHZR6,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD086F8AJW,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD0887SG8J,MoJoe Brewing Company,IN,Yield,UserPopY
2022-week_01,AD098YST7Z,Puentes Company,IN,Yield,UserPopY
2022-week_01,AD08Y8KQXK,RelayFoods,IN,Qality,UserPopQ
2022-week_01,AD07V899KM,Puentes Company,IN,Yield,UserPopY
