region,ad_id,is_success,is_sever
IN,AD07P88DQD,yes,
IN,AD098D98SJ,yes,
IN,AD08LZ8DFW,yes,
IN,AD08HZ7PKL,yes,
IN,AD08RK9LZ8,yes,
IN,AD099KQV8X,yes,
IN,AD08MFF8WM,yes,
IN,AD0060HVCH,yes,
IN,AD08887OC6,yes,
IN,AD00UTGC8H,yes,
IN,AD08UZZ0O8,yes,
IN,AD06XPHY87,yes,
IN,AD08KJDL8F,yes,
IN,AD08NJJSYC,yes,
IN,AD076JG8XM,no,True
IN,AD09CTZ8Z7,yes,
IN,AD00R8OYHQ,yes,
IN,AD07QXSTZK,yes,
IN,AD089M9KGX,yes,
IN,AD07KZLMTJ,yes,
IN,AD07S9789R,yes,
IN,AD08I9XSLO,yes,
IN,AD0888X88R,no,False
IN,AD078SV86P,yes,
IN,AD088Q8FRG,no,True
IN,AD09HGWJ8R,yes,
IN,AD08888888,yes,
IN,AD08L8T6Q8,no,True
IN,AD08GPCTH8,yes,
IN,AD07Y8DSFH,yes,
IN,AD0887JH89,yes,
IN,AD07RQK88V,yes,
IN,AD08F68DTF,yes,
IN,AD08DJ9V6M,yes,
IN,AD07XLS8FX,yes,
IN,AD078DCG88,yes,
IN,AD07NRY8X8,yes,
IN,AD080KWI80,yes,
IN,AD09F6VMXK,no,False
IN,AD07768TSL,yes,
IN,AD078RCFF9,yes,
IN,AD08VM9H88,yes,
IN,AD07SZHQ6C,yes,
IN,AD079QM88W,yes,
IN,AD078VVXR8,yes,
IN,AD07CPMCH8,yes,
IN,AD07H8WV88,yes,
IN,AD08PRJ8R7,yes,
IN,AD076HKZ88,yes,
IN,AD07YWNFJC,no,True
IN,AD08NG8SHG,yes,
IN,AD08FQZN8T,no,True
IN,AD08VRN9XT,yes,
IN,AD08N88888,yes,
IN,AD07Q88HPZ,yes,
IN,AD08PDHRJV,yes,
IN,AD078L888L,yes,
IN,AD08CRXHWP,yes,
IN,AD0788KSZQ,yes,
IN,AD07MGYM89,yes,
IN,AD08LHGPUF,yes,
IN,AD06XDCNQ8,yes,
IN,AD08886T8S,no,False
IN,AD089R98CQ,yes,
IN,AD0986H87S,yes,
IN,AD08YV88FT,yes,
IN,AD06X9JJXS,yes,
IN,AD08DYCWC9,yes,
IN,AD00078806,no,False
IN,AD08L688HY,yes,
IN,AD0888S80W,yes,
IN,AD08VGR8XH,yes,
IN,AD06XZC8H8,yes,
IN,AD088TRM8Y,yes,
IN,AD09G9KQGJ,yes,
IN,AD00CRHUEO,yes,
IN,AD079JQGHH,no,False
IN,AD08CTQLZL,yes,
IN,AD08MZ6CVE,yes,
IN,AD07RC8QYF,yes,
IN,AD09GKHDCF,yes,
IN,AD07CTK8N8,yes,
IN,AD07X8SNRD,yes,
IN,AD07D7W8F7,yes,
IN,AD07V8HK8L,yes,
IN,AD088JZG88,yes,
IN,AD07GC8ZTY,yes,
IN,AD08TMC7GH,yes,
IN,AD07WVTNCJ,yes,
IN,AD089GZLJK,yes,
IN,AD09D8YF8C,yes,
IN,AD078XV89S,yes,
IN,AD00WA88A,yes,
IN,AD08HKCGL8,yes,
IN,AD00I8SYXI,no,False
IN,AD078XPWL8,yes,
IN,AD08FYPY9Q,yes,
IN,AD097DZVGX,yes,
IN,AD07JH8G8G,yes,
IN,AD078JFWLM,yes,
IN,AD07Q8FW8W,yes,
IN,AD08N8D8KX,yes,
IN,AD08LYWKC9,yes,
IN,AD0788D88H,no,False
IN,AD08VLP78F,yes,
IN,AD07GDNS88,yes,
IN,AD09FFH888,yes,
IN,AD07JMQ8PH,no,True
IN,AD08H8FH8D,yes,
IN,AD00CRJAZ6,yes,
IN,AD08E8MM8,yes,
IN,AD07Q8W8TM,yes,
IN,AD08D98GDY,yes,
IN,AD07KFFGW,yes,
IN,AD00M8UAGA,yes,
IN,AD08DJ76V6,no,False
IN,AD08RS7DT8,yes,
IN,AD00XW8EG9,yes,
IN,AD078DVJ8S,yes,
IN,AD008HYXHR,yes,
IN,AD07L67PV8,yes,
IN,AD08ZJHDK6,yes,
IN,AD07Q8JWGK,yes,
IN,AD08LDHKP9,yes,
IN,AD08L6WQ78,no,False
IN,AD08P88NQR,no,False
IN,AD097Q8CSQ,no,True
IN,AD08CTDQGP,no,True
IN,AD09887N86,no,False
IN,AD07H7DZXJ,no,False
IN,AD07FSPQ88,yes,
IN,AD06VWF8D8,yes,
IN,AD078FX7Z8,yes,
IN,AD078QXZQ9,yes,
