week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_41,AD88888668,Bizanga,DE,Yield,BooksY
2021-week_41,AD88888668,Bizanga,DE,Yield,BooksY
2021-week_41,AD88888668,Bizanga,DE,Yield,BooksY
2021-week_41,AD08JS6W8,Tab Solutions,DE,Qality,UserPopQ
2021-week_41,AD09F8LFNX,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD00W798UI,Search Million Culture,DE,Qality,UserPopQ
2021-week_41,AD00W798UI,Search Million Culture,DE,Qality,UserPopQ
2021-week_41,AD00UR7CS8,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD00HSFIWY,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD08LXHUSV,Search Million Culture,DE,Qality,UserPopQ
2021-week_41,AD08M0R8G7,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD07JZJ86X,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD000AP9A6,Modanisa,DE,Yield,RuleBasedY
2021-week_41,AD0988CS8T,iDreamsky Technology,DE,Qality,DNNQ
2021-week_41,AD00KQJYTW,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD076HQSW8,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD098GV8GG,MoJoe Brewing Company,DE,Yield,DNNY
2021-week_41,AD088ZGXL0,iDreamsky Technology,DE,Yield,RuleBasedY
2021-week_41,AD00TACMCY,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD098VSTDH,Search Million Culture,DE,Qality,UserPopQ
2021-week_41,AD88708808,MoJoe Brewing Company,DE,Yield,BooksY
2021-week_41,AD08N9XDTI,Search Million Culture,DE,Qality,DNNQ
2021-week_41,AD07PPYY8R,LocalVox Media,DE,Yield,UserPopY
2021-week_41,AD098N8FRG,LocalVox Media,DE,Yield,UserPopY
