week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_48,AD00E8HVGG,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD08YYQ8WF,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08LTHND8,Puentes Company,IN,Yield,ManualQ
2021-week_48,AD0899FX9P,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD07V8K8FN,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD08TJ8CMZ,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD09JMP88H,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD07L8DDXL,Bizanga,IN,Qality,UserPopQ
2021-week_48,AD097PZX8S,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD088KWT88,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD00LGMNR0,Crescendo Networks,IN,Qality,UserPopQ
2021-week_48,AD08J7GNC7,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD07HW7JSP,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD07XXSH8P,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD08T8889P,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_48,AD07G89VLV,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08KRMK9L,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08WCHW8Z,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD08PKFFWT,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_48,AD08FS8GQ8,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD00CEQEGP,Puentes Company,IN,Yield,ManualQ
2021-week_48,AD0986LG88,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD0788CTPZ,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08R7JKXF,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD08R68MDR,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD09JZ8FL8,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD07QNQN88,Bizanga,IN,Yield,UserPopY
2021-week_48,AD07QNQN88,Bizanga,IN,Yield,UserPopY
2021-week_48,AD07XYPS8P,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_48,AD07MJ8SVG,Puentes Company,IN,Qality,UserPopQ
2021-week_48,AD0788GYXP,MoJoe Brewing Company,IN,Yield,ManualQ
2021-week_48,AD098XRF8N,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD07C7L87D,MoJoe Brewing Company,IN,Yield,RuleBasedY
2021-week_48,AD0788ZZKX,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD098ZJV6Z,Crescendo Networks,IN,Qality,UserPopQ
2021-week_48,AD07K6RYVJ,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_48,AD07XFXJK8,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD07SCDKCM,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD08AG9JFS,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD07PDNXY8,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_48,AD0988Q8NT,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_48,AD00QCCOQY,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD07WC9KF9,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08M98X8O,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08888886,Puentes Company,IN,Yield,ManualQ
2021-week_48,AD08Q88VMC,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD07KY8K8Y,MoJoe Brewing Company,IN,Yield,ManualQ
2021-week_48,AD09DGCZXQ,Puentes Company,IN,Yield,UserPopY
2021-week_48,AD08PZ96F8,MoJoe Brewing Company,IN,Yield,ManualQ
2021-week_48,AD08MD8SKL,MoJoe Brewing Company,IN,Yield,ManualQ
2021-week_48,AD07ZRX87D,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD0089JRI7,RelayFoods,IN,Qality,UserPopQ
2021-week_48,AD09GG8P8J,Puentes Company,IN,Yield,RuleBasedY
2021-week_48,AD08ZMTTQ7,LocalVox Media,IN,Yield,UserPopY
2021-week_48,AD08ZMTTQ7,LocalVox Media,IN,Yield,UserPopY
2021-week_48,AD08ZMTTQ7,LocalVox Media,IN,Yield,UserPopY
2021-week_48,AD08ZMTTQ7,"OpenDesks, Inc.",IN,Yield,UserPopY
2021-week_48,AD08ZMTTQ7,LocalVox Media,IN,Yield,UserPopY
2021-week_48,AD08ZMTTQ7,LocalVox Media,IN,Yield,UserPopY
2021-week_48,AD07J86PKV,RelayFoods,IN,Qality,UserPopQ
