week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_49,AD08PDFZG8,RelayFoods,GB,Qality,UserPopQ
2021-week_49,AD08W886PV,Modanisa,GB,Qality,XGBQ
2021-week_49,AD000P8WC9,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD07ZP9S8J,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD00088DU0,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD0067VKMF,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD079YX8YH,Fancy,GB,Qality,DNNQ
2021-week_49,AD00SKMMJ7,Fancy,GB,Qality,RNNQ
2021-week_49,AD08M809GC,Fancy,GB,Qality,DNNQ
2021-week_49,AD08NCLJYW,iDreamsky Technology,GB,Qality,DNNQ
2021-week_49,AD07THYTZM,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD07QL7HYL,MoJoe Brewing Company,GB,Yield,XGBY
2021-week_49,AD08FYF8PJ,Fancy,GB,Qality,UserPopQ
2021-week_49,AD08P88Z86,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD008GWF8J,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD006DGTCZ,RelayFoods,GB,Qality,UserPopQ
2021-week_49,AD00U07M6G,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD000SCDOP,Bizanga,GB,Yield,DNNY
2021-week_49,AD000SCDOP,Bizanga,GB,Yield,DNNY
2021-week_49,AD06WGSRNW,Search Million Culture,GB,Qality,ManualQ
2021-week_49,AD06WGSRNW,Search Million Culture,GB,Qality,ManualQ
2021-week_49,AD07KN6QZX,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD07KC898P,iDreamsky Technology,GB,Qality,RNNQ
2021-week_49,AD00YT8IZT,iDreamsky Technology,GB,Qality,RNNQ
2021-week_49,AD00YT8IZT,iDreamsky Technology,GB,Qality,RNNQ
2021-week_49,AD087DH9GT,Fancy,GB,Qality,DNNQ
2021-week_49,AD087ZJTWV,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD006G8VDW,Search Million Culture,GB,Qality,UserPopQ
2021-week_49,AD078PD6YR,Fancy,GB,Qality,XGBQ
2021-week_49,AD079GWXD8,RelayFoods,GB,Qality,UserPopQ
2021-week_49,AD0888DF8P,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD08ZSH8NL,Search Million Culture,GB,Qality,RNNQ
2021-week_49,AD07DF8QK8,Search Million Culture,GB,Qality,RNNQ
2021-week_49,AD08SLYJNY,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD08CNMJMK,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD07T8WZL6,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD07P899M7,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD00LI8XSQ,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD088OFYQN,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD096H8M8X,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD07WP88YD,Fancy,GB,Qality,DNNQ
2021-week_49,AD08N68IYG,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD086L8988,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD00JQ8AJH,Fancy,GB,Qality,DNNQ
2021-week_49,AD07XG88Q8,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD07VWQ8ZQ,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD08QQZPDG,MoJoe Brewing Company,GB,Yield,XGBY
2021-week_49,AD0088SAX0,Search Million Culture,GB,Qality,RNNQ
2021-week_49,AD088PZRW8,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD078V8SRZ,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD00AZGHHW,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD007N8WXV,Bizanga,GB,Yield,UserPopY
2021-week_49,AD08MLH67Y,LocalVox Media,GB,Yield,RuleBasedY
2021-week_49,AD08LD7YYM,Search Million Culture,GB,Qality,UserPopQ
2021-week_49,AD09898RWV,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD0080888G,RelayFoods,GB,Qality,UserPopQ
2021-week_49,AD009GDY86,Fancy,GB,Qality,RNNQ
2021-week_49,AD009GDY86,Fancy,GB,Qality,RNNQ
2021-week_49,AD009ELREM,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD079D88V8,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD07VCDPST,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD08FSKLKO,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD00JAWDVY,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD098689NT,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD009NCMEV,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD088X8J8,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD08H8NV6D,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD098GP8W8,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD00SX067J,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD096GRS8M,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD088F89QV,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD07JFGHXX,Fancy,GB,Qality,RNNQ
2021-week_49,AD098DR888,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD07TTRMS8,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD099FJWG8,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD07P8TJVM,Search Million Culture,GB,Qality,XGBQ
2021-week_49,AD0768XTS8,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD008VD8TE,Fancy,GB,Qality,DNNQ
2021-week_49,AD00ER0C8M,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD00EPYALN,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD08SWCZF6,LocalVox Media,GB,Yield,DNNY
2021-week_49,AD07F8YK86,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD09HLP7GZ,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD08ZK98X8,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD08IDKP8A,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD07CLM6V9,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD00R8LWN8,Search Million Culture,GB,Qality,RNNQ
2021-week_49,AD0987PVKD,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD08YNNZHP,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD098THSN8,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD08GR8NY9,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD00DEW88S,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD00H889HI,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD089ZZNHZ,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD0968W888,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD07PM8887,RelayFoods,GB,Qality,UserPopQ
2021-week_49,AD08VHP8NY,RelayFoods,GB,Qality,UserPopQ
2021-week_49,AD008ELA7T,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD08LVV6TH,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD07CS88MR,RelayFoods,GB,Qality,XGBQ
2021-week_49,AD08EZ9DLL,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD00CHKJ8K,MoJoe Brewing Company,GB,Yield,UserPopY
2021-week_49,AD089MT88Y,Fancy,GB,Qality,ManualQ
2021-week_49,AD089MT88Y,Fancy,GB,Qality,ManualQ
2021-week_49,AD00K898YZ,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD00NMJN80,RelayFoods,GB,Qality,RNNQ
2021-week_49,AD086CFQMJ,RelayFoods,GB,Qality,DNNQ
2021-week_49,AD099K8GDT,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD098W6LGT,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD098YSZVJ,Search Million Culture,GB,Qality,DNNQ
2021-week_49,AD07TTS8MY,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD008NKLDM,MoJoe Brewing Company,GB,Yield,DNNY
2021-week_49,AD00KDIS8A,Fancy,GB,Qality,RNNQ
