week_id,ad_id,requester,region,recommendation_type,rec_provider
2022-week_03,AD07DCSLT7,Fry Multimedia,DE,Qality,DNNQ
2022-week_03,AD097N887,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD00YSDUN8,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD08H8NYTR,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD080NHE8X,Search Million Culture,DE,Qality,UserPopQ
2022-week_03,AD0788ZGJP,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_03,AD08ZZYLY9,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_03,AD08WYYQVF,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD08MZGWYC,RelayFoods,DE,Qality,UserPopQ
2022-week_03,AD07CTD98L,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD08X8TSV8,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD088X76KK,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD00P8ERPG,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD07R8RCS9,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD08LTIOD6,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD08LLH8ZM,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD008ES7OH,RelayFoods,DE,Qality,UserPopQ
2022-week_03,AD079XWJL8,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD098ZD8MW,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD07T9QMQD,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD08GYG6T8,Fry Multimedia,DE,Qality,UserPopQ
2022-week_03,AD098RQQTR,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_03,AD08978X88,Search Million Culture,DE,Qality,BooksQ
2022-week_03,AD07CJTP89,RelayFoods,DE,Qality,UserPopQ
2022-week_03,AD08N8PXXE,Search Million Culture,DE,Qality,UserPopQ
2022-week_03,AD0878W89V,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_03,AD006VUFTS,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD0088PX8O,RelayFoods,DE,Qality,UserPopQ
2022-week_03,AD098WVKK8,Search Million Culture,DE,Qality,UserPopQ
2022-week_03,AD088NX888,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_03,AD09J8WSXV,Modanisa,DE,Qality,DNNQ
2022-week_03,AD07T88R88,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_03,AD098K8FLJ,MoJoe Brewing Company,DE,Yield,DNNY
2022-week_03,AD088PSDNF,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_03,AD07Z8DF8D,Fry Multimedia,DE,Qality,DNNQ
2022-week_03,AD08888H68,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD08PMTC8X,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD008A6ATZ,Search Million Culture,DE,Qality,UserPopQ
2022-week_03,AD00DN9TM8,RelayFoods,DE,Qality,DNNQ
2022-week_03,AD09C68888,MoJoe Brewing Company,DE,Yield,UserPopY
2022-week_03,AD096X6RX8,RelayFoods,DE,Qality,UserPopQ
2022-week_03,AD08GZ8I8P,Search Million Culture,DE,Qality,DNNQ
2022-week_03,AD87886088,Search Million Culture,DE,Qality,BooksQ
2022-week_03,AD07XK8HSF,Search Million Culture,DE,Yield,UserPopY
2022-week_03,AD08FFWQA7,MoJoe Brewing Company,DE,Yield,BooksY
2022-week_03,AD07F88788,RelayFoods,DE,Qality,UserPopQ
2022-week_03,AD08F86HWM,Search Million Culture,DE,Qality,DNNQ
