week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_34,AD07G9C8KD,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07FQVJSR,RelayFoods,US,Qality,DNNQ
2021-week_34,AD07LKMFTK,Search Million Culture,US,Qality,XGBQ
2021-week_34,AD089LPSRP,Search Million Culture,US,Yield,UserPopY
2021-week_34,AD88788888,Search Million Culture,US,Qality,BooksQ
2021-week_34,AD88788888,Search Million Culture,US,Qality,BooksQ
2021-week_34,AD07L6LL78,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD0898C8HC,Tab Solutions,US,Qality,XGBQ
2021-week_34,AD08MRCWXP,Extreme DA,US,Yield,RNNY
2021-week_34,AD07P6MJ6G,Extreme DA,US,Yield,UserPopY
2021-week_34,AD08ZHKTWN,Sensor Tower,US,Qality,DNNQ
2021-week_34,AD08FX9DTG,Extreme DA,US,Yield,DNNY
2021-week_34,AD008C8DR8,MoJoe Brewing Company,US,Yield,DNNY
2021-week_34,AD008XGD0M,Sensor Tower,US,Yield,RNNY
2021-week_34,AD07SCYYC8,Search Million Culture,US,Qality,RNNQ
2021-week_34,AD098M88CM,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD07M9S9V8,MoJoe Brewing Company,US,Yield,DNNY
2021-week_34,AD07V87PFK,Extreme DA,US,Yield,DNNY
2021-week_34,AD089PM6FR,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD07QVDQ88,Extreme DA,US,Yield,UserPopY
2021-week_34,AD07WNFK9Z,Sensor Tower,US,Qality,UserPopQ
2021-week_34,AD07Z78R8W,Sensor Tower,US,Qality,DNNQ
2021-week_34,AD07Z88QCD,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07XJ7TW6,LocalVox Media,US,Yield,DNNY
2021-week_34,AD088S8K8C,Extreme DA,US,Yield,UserPopY
2021-week_34,AD078WXQ8Y,iDreamsky Technology,US,Qality,DNNQ
2021-week_34,AD07N8JMDT,Sensor Tower,US,Yield,DNNY
2021-week_34,AD00NI8CT0,Tab Solutions,US,Qality,ManualQ
2021-week_34,AD097M98W6,MoJoe Brewing Company,US,Yield,XGBY
2021-week_34,AD00AEMGGU,LocalVox Media,US,Yield,DNNY
2021-week_34,AD08M7QUO,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD0088NTO8,Fancy,US,Qality,DNNQ
2021-week_34,AD00J8I0HI,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD07H898G8,Search Million Culture,US,Qality,RNNQ
2021-week_34,AD08CS88W8,Search Million Culture,US,Qality,RNNQ
2021-week_34,AD00KREQOP,Tab Solutions,US,Qality,UserPopQ
2021-week_34,AD098NTLMG,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD08N9ZULC,Extreme DA,US,Yield,BooksY
2021-week_34,AD000FF9DV,Extreme DA,US,Yield,DNNY
2021-week_34,AD08K8KM9Z,Search Million Culture,US,Qality,RNNQ
2021-week_34,AD08PZ8KRY,Extreme DA,US,Yield,UserPopY
2021-week_34,AD07WRQXKT,Extreme DA,US,Yield,DNNY
2021-week_34,AD08GTX8ZD,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD07ND88V,Tab Solutions,US,Qality,ManualY
2021-week_34,AD07ND88V,Tab Solutions,US,Qality,ManualY
2021-week_34,AD08T678SY,Sensor Tower,US,Qality,DNNQ
2021-week_34,AD07ZV7LGD,Search Million Culture,US,Qality,UserPopQ
2021-week_34,AD0778HZ6N,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD07NR89HS,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD078RNG7D,Extreme DA,US,Yield,RNNY
2021-week_34,AD07HFZ87R,Sensor Tower,US,Yield,DNNY
2021-week_34,AD08JK9YRX,Sensor Tower,US,Qality,RNNQ
2021-week_34,AD09786887,Sensor Tower,US,Qality,DNNQ
2021-week_34,AD0878X7GK,Extreme DA,US,Yield,DNNY
2021-week_34,AD00PE88ZJ,Extreme DA,US,Yield,DNNY
2021-week_34,AD07Y98XFR,Mission Street Manufacturing,US,Yield,UserPopY
2021-week_34,AD07VR6X87,Search Million Culture,US,Qality,RNNQ
2021-week_34,AD00YH8R9A,Sensor Tower,US,Yield,UserPopY
2021-week_34,AD08MUQP8X,Pole Star,US,Qality,DNNQ
2021-week_34,AD008A8TT0,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07L79F8W,Tab Solutions,US,Qality,RNNQ
2021-week_34,AD008HOQE8,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD078JY88X,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD089FYWF8,RelayFoods,US,Qality,DNNQ
2021-week_34,AD00AY6S8K,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD008J8GMM,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD07SL8CH9,Extreme DA,US,Yield,RNNY
2021-week_34,AD07HWHD6T,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD00LH8888,Extreme DA,US,Yield,DNNY
2021-week_34,AD0889RXLY,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD07XDC8RY,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07YNY6Y7,Extreme DA,US,Yield,DNNY
2021-week_34,AD08M8MCUA,Tab Solutions,US,Qality,ManualQ
2021-week_34,AD00HQLZC7,iDreamsky Technology,US,Yield,BooksY
2021-week_34,AD07H8M8MZ,Fancy,US,Qality,DNNQ
2021-week_34,AD08N89R8K,Fancy,US,Qality,RNNQ
2021-week_34,AD08VF7S8W,RelayFoods,US,Qality,RNNQ
2021-week_34,AD00Y88D89,Tab Solutions,US,Qality,RNNQ
2021-week_34,AD08EXDKQ8,Extreme DA,US,Yield,DNNY
2021-week_34,AD08KJQYWR,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD08XQCZN6,Extreme DA,US,Yield,DNNY
2021-week_34,AD000WKZPS,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD008HQKY,Fancy,US,Qality,RNNQ
2021-week_34,AD008HQKY,Tab Solutions,US,Qality,RNNQ
2021-week_34,AD08VWP8N9,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD00QA8VJK,Fancy,US,Qality,RNNQ
2021-week_34,AD07MV6W8V,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07V8L8FN,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD07VMLW8F,Extreme DA,US,Yield,RuleBasedY
2021-week_34,AD00FPIVCE,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07K8TMSN,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD078G9XKS,Extreme DA,US,Yield,DNNY
2021-week_34,AD088L6WNJ,Search Million Culture,US,Qality,DNNQ
2021-week_34,AD07JK88FV,Extreme DA,US,Yield,UserPopY
2021-week_34,AD08TSH7Q8,Sensor Tower,US,Qality,DNNQ
2021-week_34,AD000GCQ8X,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD000GCQ8X,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD07X8868H,Search Million Culture,US,Qality,RNNQ
2021-week_34,AD078PTWHC,Tab Solutions,US,Qality,DNNQ
2021-week_34,AD07WGF8LX,Extreme DA,US,Yield,DNNY
2021-week_34,AD08H8R8SH,Extreme DA,US,Yield,UserPopY
2021-week_34,AD00C688KV,Modanisa,US,Qality,RNNQ
2021-week_34,AD00M9VZFH,Tab Solutions,US,Qality,RNNQ
2021-week_34,AD08H68FQ8,Search Million Culture,US,Qality,UserPopQ
2021-week_34,AD0787QLKR,iDreamsky Technology,US,Yield,BooksY
2021-week_34,AD08YNR88S,Sensor Tower,US,Qality,DNNQ
2021-week_34,AD0998S7VR,iDreamsky Technology,US,Yield,RuleBasedY
2021-week_34,AD08XQT7YJ,Sensor Tower,US,Yield,RNNY
2021-week_34,AD07886SM8,Search Million Culture,US,Qality,XGBQ
2021-week_34,AD07TKKV8M,Search Million Culture,US,Qality,XGBQ
2021-week_34,AD88868878,Sensor Tower,US,Yield,BooksY
2021-week_34,AD0789LVJ6,RelayFoods,US,Qality,RNNQ
