week_id,ad_id,requester,region,recommendation_type,rec_provider
2021-week_43,AD08LPLPT,RelayFoods,IN,Qality,UserPopQ
2021-week_43,AD088878RH,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD096P96T7,Search Million Culture,IN,Yield,RuleBasedY
2021-week_43,AD08WXGQGS,Puentes Company,IN,Yield,UserPopY
2021-week_43,AD07F8HVP9,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_43,AD08LH6Z68,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD08CXXY8L,RelayFoods,IN,Qality,UserPopQ
2021-week_43,AD096VF8YY,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD096VF8YY,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD088DDXCR,Search Million Culture,IN,Yield,RuleBasedY
2021-week_43,AD07WDKLZP,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_43,AD07WDKLZP,iDreamsky Technology,IN,Qality,UserPopQ
2021-week_43,AD09FKD87R,Puentes Company,IN,Yield,UserPopY
2021-week_43,AD09FKD87R,Puentes Company,IN,Yield,UserPopY
2021-week_43,AD07MD8YQS,aPriori Technologies,IN,Qality,UserPopQ
2021-week_43,AD07MD8YQS,aPriori Technologies,IN,Qality,UserPopQ
2021-week_43,AD00KG608M,MoJoe Brewing Company,IN,Yield,UserPopY
2021-week_43,AD07L8TP8W,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD09R87DFH,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD080SGKT6,Search Million Culture,IN,Qality,ManualQ
2021-week_43,AD08D88QGZ,Puentes Company,IN,Yield,UserPopY
2021-week_43,AD08M7ZW88,RelayFoods,IN,Qality,UserPopQ
2021-week_43,AD07Q7FH78,Puentes Company,IN,Yield,UserPopY
2021-week_43,AD08CNNTG8,Puentes Company,IN,Yield,UserPopY
2021-week_43,AD07P8TXPF,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD088D88RQ,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD08C7W88Z,Crescendo Networks,IN,Yield,RuleBasedY
2021-week_43,AD08C7W88Z,Crescendo Networks,IN,Yield,RuleBasedY
2021-week_43,AD07PFWMLW,Search Million Culture,IN,Qality,UserPopQ
2021-week_43,AD07YWNQPW,Puentes Company,IN,Yield,UserPopY
