region,ad_id,is_success,is_sever
IN,AD08LJZT,yes,
IN,AD07DNWRWY,yes,
IN,AD08GQM8X8,yes,
IN,AD08F868P6,yes,
IN,AD07GQZSS8,yes,
IN,AD07JGP7XK,yes,
IN,AD07LCQJVR,yes,
IN,AD088DWH88,yes,
IN,AD09C8H6CD,yes,
IN,AD088QX6VS,no,True
IN,AD079GXNZQ,yes,
IN,AD08CMVTL,yes,
IN,AD00QV9078,yes,
IN,AD00HFTH88,yes,
IN,AD08KLP888,no,False
IN,AD088ZPXW8,yes,
IN,AD09M8DXCX,yes,
IN,AD07VMXHNN,no,True
IN,AD08L6R8PL,no,True
IN,AD088FG8QY,no,True
IN,AD00QFTQW6,yes,
IN,AD07SGMF78,yes,
IN,AD06XCJ8PL,yes,
IN,AD08NANJH8,yes,
IN,AD07L6N7RV,yes,
IN,AD00KJE8NP,yes,
IN,AD07RQ87L7,yes,
IN,AD08L8HR8F,yes,
IN,AD099X8C88,yes,
IN,AD0787MM68,yes,
IN,AD08QGL66R,no,False
IN,AD07DP87MF,yes,
IN,AD0888W8YW,no,True
IN,AD089PWD9D,yes,
IN,AD07QHTSP6,yes,
IN,AD09FLXN88,yes,
IN,AD08GV8FCR,yes,
IN,AD09J8DSXM,no,True
IN,AD08NAG6Y0,no,True
IN,AD07J6XFTL,no,False
IN,AD08J87JXP,yes,
IN,AD07T6J6CD,yes,
IN,AD07GD8MWQ,yes,
IN,AD006R8UGK,yes,
IN,AD07TJSWK8,no,False
IN,AD07JY8GGQ,yes,
IN,AD096G8R88,yes,
IN,AD08N8G7EJ,yes,
IN,AD08F8PLC8,no,True
IN,AD08MYAXNX,no,True
IN,AD00NGKIY7,yes,
IN,AD07TWS7MX,yes,
IN,AD07KXTPC9,no,True
IN,AD08H8L8NM,yes,
IN,AD078CQ9PN,no,False
IN,AD07PQ8GN9,yes,
IN,AD07M6PWRJ,yes,
IN,AD0897V8SR,yes,
IN,AD09CGJK8H,yes,
IN,AD088VV8ZC,yes,
IN,AD08KZS78C,no,True
IN,AD088CLVF8,yes,
IN,AD07T7J7HJ,yes,
IN,AD078HHGF8,yes,
IN,AD088DCS6M,yes,
IN,AD088GK8NR,yes,
IN,AD07GVYG8L,yes,
IN,AD088VWCND,no,False
IN,AD07VZDW8P,yes,
IN,AD078RXW6C,yes,
IN,AD07VQ8LDP,yes,
IN,AD08MYVC88,no,True
IN,AD078VD9C6,yes,
IN,AD08C8UAFF,no,True
IN,AD079SXW8W,yes,
IN,AD08F7FTY,yes,
IN,AD98889888,no,False
IN,AD07TWS88H,yes,
IN,AD00RTV0R0,yes,
IN,AD07Y88QFG,yes,
IN,AD00CH899C,yes,
IN,AD079QKNJT,yes,
IN,AD08P8G8PW,yes,
IN,AD007E9EC8,yes,
IN,AD08J8QZXT,yes,
IN,AD07FJYT8Q,yes,
IN,AD07D7Z7K8,no,False
IN,AD07M6SF8Z,yes,
IN,AD07NS8SP8,no,False
IN,AD0878WPY,yes,
IN,AD08KG6XCP,yes,
IN,AD088DW88W,yes,
IN,AD00LTY8YC,yes,
IN,AD08K98S8S,yes,
IN,AD088CT9XZ,no,False
IN,AD0008TR8S,yes,
IN,AD07SXZRYY,no,False
IN,AD06ZYS888,yes,
IN,AD00SGJMI,yes,
IN,AD08IUM8C9,yes,
IN,AD09FFFG7M,yes,
IN,AD089IF767,yes,
IN,AD08H8KZMX,yes,
IN,AD06X9VK8K,yes,
IN,AD08RMNNSG,yes,
IN,AD07PP7PRJ,no,False
IN,AD07DJ88QF,yes,
IN,AD08Q8D8FN,yes,
IN,AD08DL8N6Z,yes,
IN,AD08MZ8GHR,yes,
IN,AD078RFG6G,yes,
IN,AD08L6V88D,no,True
IN,AD07FYK678,yes,
IN,AD07QH8TXY,yes,
IN,AD08XJGNQS,yes,
IN,AD07WTDDXQ,yes,
IN,AD088S8GMZ,yes,
IN,AD08XF8SCY,yes,
IN,AD088QO7K8,yes,
IN,AD07M98GK8,yes,
IN,AD088RXWHT,no,False
IN,AD08H8C8XH,no,True
IN,AD07QXK8SM,yes,
IN,AD088Y6WRT,yes,
IN,AD08X8TX6Q,yes,
IN,AD08HHMD6,yes,
IN,AD08MUXND9,yes,
IN,AD07QVHMYG,yes,
IN,AD08JVMQFR,yes,
IN,AD08CZVYWD,yes,
IN,AD08Y8VHJT,no,True
IN,AD098888WT,no,False
IN,AD08L8K9V6,yes,
IN,AD07QMKWDX,yes,
IN,AD078V8RC8,yes,
IN,AD088LG7SM,yes,
IN,AD08LKW8C8,yes,
IN,AD07CRWG8J,yes,
IN,AD07K8CGSP,yes,
IN,AD08PKVYMF,yes,
IN,AD087IJG78,yes,
IN,AD07N7JS7S,yes,
IN,AD089SS87X,yes,
IN,AD07DTX6LP,no,False
IN,AD07L8D8S8,yes,
IN,AD08L88XPL,yes,
IN,AD008ZZDGC,yes,
IN,AD087OYWWN,yes,
IN,AD00IT0QGO,yes,
IN,AD088PL8RP,yes,
IN,AD07RK88D8,no,True
IN,AD00CPQFDY,no,False
IN,AD07N8KKX8,yes,
IN,AD08IKK88G,yes,
IN,AD08M888N7,yes,
IN,AD008K76JF,yes,
IN,AD08CRZGVS,yes,
IN,AD088TMXGS,no,True
IN,AD06VX8YR6,yes,
IN,AD078ZQR88,yes,
IN,AD07RP9DJ8,yes,
IN,AD08Z6T8J8,yes,
IN,AD08JMQ78D,yes,
IN,AD07MDKMKW,yes,
IN,AD0888PX88,yes,
IN,AD08A8R9W8,yes,
IN,AD078KFHKX,yes,
IN,AD07JS8TH6,no,True
IN,AD079T8NH8,yes,
IN,AD0778VTML,yes,
IN,AD07S9867C,yes,
IN,AD07P8FNST,yes,
IN,AD08F7LNGS,yes,
IN,AD08CSP8TF,yes,
IN,AD079NXGMH,yes,
IN,AD08T6QDMD,yes,
IN,AD078CLMQG,yes,
