region,ad_id,is_success,is_sever
IN,AD08HK88RP,yes,
IN,AD00MHKXM0,no,False
IN,AD0889HKN7,yes,
IN,AD08GSW88M,yes,
IN,AD079L7PW6,no,False
IN,AD08Q8CFFD,no,False
IN,AD097SXTTR,no,True
IN,AD09ND6LY8,yes,
IN,AD08FFY8M9,yes,
IN,AD008GX8N0,yes,
IN,AD078MVQ8,yes,
IN,AD09GK8TKC,yes,
IN,AD09M8QS88,yes,
IN,AD096KMGR8,no,False
IN,AD07K7NKCZ,yes,
IN,AD00NNQMYN,yes,
IN,AD07S8LX87,yes,
IN,AD08XC88HG,no,False
IN,AD098SVK88,no,False
IN,AD07SR88Z8,yes,
IN,AD0978SQ8T,no,True
IN,AD09D88FNL,no,True
IN,AD07VM7STJ,yes,
IN,AD00RY8MOM,no,True
IN,AD09699DW,yes,
IN,AD00JJHD8I,yes,
IN,AD076YZ8X7,no,False
IN,AD0088X88K,yes,
IN,AD096NRSF8,yes,
IN,AD08YD8TY8,yes,
IN,AD08R9QC68,yes,
IN,AD07RXMQP6,yes,
IN,AD09C88MCV,yes,
IN,AD088SZOX9,yes,
IN,AD07NGR88M,yes,
IN,AD08JQCP8W,yes,
IN,AD0989JR8V,yes,
IN,AD08K8R8Y8,no,True
IN,AD07XW8ZYS,yes,
IN,AD08V8PR9W,yes,
IN,AD07FPKLX,yes,
IN,AD07WR8R6M,yes,
IN,AD0988L9L9,yes,
IN,AD088LF76Q,no,True
IN,AD07VQWDWZ,yes,
IN,AD88888788,no,True
IN,AD07RZZP8Q,yes,
IN,AD08DJ8TVQ,yes,
IN,AD08L6PLN8,yes,
IN,AD08FMRPW,yes,
IN,AD08888808,yes,
IN,AD088ZRS8W,yes,
IN,AD07JFHQ88,yes,
IN,AD09F86C9D,no,True
IN,AD09D8HV7Y,yes,
IN,AD08TTYVX8,yes,
IN,AD06XX8DTV,yes,
IN,AD08HN8FSH,yes,
IN,AD07TFHV8D,yes,
IN,AD098JXCV7,yes,
IN,AD08H078AC,yes,
IN,AD08GRY77P,yes,
IN,AD08W8Q6HG,yes,
IN,AD08JJN8XH,yes,
IN,AD09MH8G87,yes,
IN,AD08898WJG,yes,
IN,AD07PKFXPQ,yes,
IN,AD09C8Q6W8,yes,
IN,AD00KO8UEA,yes,
IN,AD097GVNG8,yes,
IN,AD06XCJ8SZ,yes,
IN,AD08XKGYGK,yes,
IN,AD09ND9FPZ,yes,
IN,AD08JHGP7C,yes,
IN,AD0968LPN8,yes,
IN,AD07TJ78JG,yes,
IN,AD07N8RTLJ,yes,
IN,AD07F7GNGM,yes,
IN,AD0967LWLQ,yes,
IN,AD09ZVRTL9,yes,
IN,AD08QJDDWT,no,False
IN,AD098JPTQM,no,True
IN,AD08GI8PWW,yes,
IN,AD09QJQXMN,yes,
IN,AD097TZG7F,yes,
IN,AD07MJ8CZK,yes,
IN,AD07KSYZRY,no,True
IN,AD08XZTYH8,yes,
IN,AD09JS7888,yes,
IN,AD07G7FYKD,yes,
IN,AD00DRE0LQ,yes,
IN,AD08888PC8,yes,
IN,AD08KMTTF8,yes,
IN,AD07T88HPP,yes,
IN,AD08JM068T,yes,
IN,AD08RNZMRG,yes,
IN,AD07XSH88Q,no,False
IN,AD08HCMZI7,yes,
IN,AD07R8M68K,yes,
IN,AD08MY0T8X,yes,
IN,AD08979FFR,yes,
IN,AD07QNG76M,yes,
IN,AD00898898,yes,
IN,AD07S8W6JH,no,False
IN,AD08H8N8RK,yes,
IN,AD09NQ9Z8S,yes,
IN,AD08YK8S8Q,yes,
IN,AD09MZ8SPG,yes,
IN,AD088J8FSK,no,False
IN,AD08MCD6ZW,yes,
IN,AD09DDHXJN,no,False
IN,AD07CSSYGG,yes,
IN,AD08JCDT8F,yes,
IN,AD09888G78,yes,
IN,AD06WP8QKS,yes,
IN,AD096MXG88,yes,
IN,AD07QRH8F8,yes,
IN,AD0868K88H,no,True
IN,AD00VY867Q,yes,
IN,AD08SWRX8W,no,False
IN,AD09J8JVTT,no,False
IN,AD09Q8HZ88,yes,
IN,AD08Z8MG8T,yes,
IN,AD09CTZ8WF,yes,
IN,AD08W9PJZZ,yes,
IN,AD07GQZCP9,yes,
IN,AD07VX867H,yes,
IN,AD0788ZJ8C,yes,
IN,AD08ZYT8MG,yes,
IN,AD08G8W8SD,yes,
IN,AD09N89KN,yes,
IN,AD08N8YRW8,yes,
IN,AD078F888S,no,True
IN,AD078PXXY8,no,True
IN,AD0888LJ8L,yes,
IN,AD09PZSXK8,yes,
IN,AD088G8898,yes,
IN,AD088888G8,yes,
IN,AD096PJH88,yes,
IN,AD08N888C8,yes,
IN,AD099Q8888,yes,
IN,AD07P886KH,yes,
IN,AD008LN8KD,yes,
IN,AD07FP8G69,yes,
IN,AD098M8CM9,yes,
IN,AD07CRN8M8,yes,
IN,AD088LSVT8,no,True
IN,AD07TYDYT,no,False
IN,AD07GC888Q,yes,
IN,AD08LCTH90,yes,
IN,AD0786WFGK,yes,
IN,AD07NGPLDV,yes,
IN,AD088PRW6L,no,True
IN,AD07YDVFZ8,no,False
IN,AD09ZS88QG,yes,
IN,AD08888HV7,no,True
IN,AD09MW7P6F,yes,
IN,AD080FVFCS,yes,
IN,AD06XXF8F,no,True
IN,AD07DZFC8X,yes,
IN,AD00Q8OQYN,yes,
IN,AD08K8WGQF,yes,
IN,AD089DKCD,yes,
IN,AD09GD88Q8,yes,
IN,AD08TX8D88,yes,
IN,AD087C8DYW,yes,
IN,AD07Q8FDPW,yes,
IN,AD088Q8LSV,yes,
IN,AD08SMHMDN,yes,
IN,AD09G8NMCK,no,True
IN,AD08DXNYS8,yes,
IN,AD08MVXK8P,yes,
IN,AD088L7RSW,yes,
IN,AD08ZCDP9S,no,False
IN,AD09K8KCPZ,yes,
IN,AD08MD888X,yes,
IN,AD08P8WXM8,yes,
IN,AD08PSHZWX,yes,
IN,AD078XLG7Q,yes,
IN,AD09JGLKWS,yes,
IN,AD086DW9PK,no,True
IN,AD088JY89R,yes,
IN,AD08E9ZM86,yes,
IN,AD09C8YRJ8,no,False
IN,AD09NWZMX,no,False
IN,AD09MFPF8J,yes,
IN,AD07Q88W8F,yes,
IN,AD07MLWQY7,no,False
IN,AD09Q68SPV,yes,
IN,AD08HPLGTV,yes,
IN,AD098Q6YX8,yes,
IN,AD07NDXV8R,yes,
IN,AD08J8XJ8G,yes,
IN,AD07KSK788,yes,
IN,AD07HC8V68,yes,
IN,AD07YWMQHY,yes,
IN,AD08GYG6T8,yes,
IN,AD07H889V8,no,False
IN,AD097KM868,no,True
IN,AD09G8Y7MX,yes,
IN,AD07C8LYXY,no,True
IN,AD08VW8868,no,False
IN,AD08GZ988T,yes,
IN,AD08V7D8ZF,yes,
IN,AD088G6L7R,yes,
IN,AD09V9JZ6J,yes,
IN,AD08WKHFQL,no,True
IN,AD08L8VJYV,yes,
IN,AD06700988,yes,
IN,AD07YCMJK8,yes,
IN,AD07RC7ZW8,yes,
IN,AD0968GVMQ,no,True
IN,AD09HHL8VQ,yes,
IN,AD07M69876,no,False
IN,AD09LXVG8V,yes,
IN,AD09N8KNCD,yes,
IN,AD08SMSKG8,yes,
IN,AD09CFKMKT,yes,
