week_id,ad_id,requester,region,recommendation_type,rec_provider
2022-week_03,AD008LMS8G,Fancy,GB,Qality,ManualQ
2022-week_03,AD08JH88W8,Search Million Culture,GB,Yield,RuleBasedY
2022-week_03,AD07DHN8X8,Search Million Culture,GB,Qality,DNNQ
2022-week_03,AD07CM8R9Q,RelayFoods,GB,Qality,XGBQ
2022-week_03,AD07NDHCPY,Search Million Culture,GB,Qality,XGBQ
2022-week_03,AD00NA8RPJ,Fancy,GB,Qality,DNNQ
2022-week_03,AD078PYYXH,MoJoe Brewing Company,GB,Yield,XGBY
2022-week_03,AD06XDRVR7,RelayFoods,GB,Qality,RNNQ
2022-week_03,AD00M8WHT6,RelayFoods,GB,Qality,RNNQ
2022-week_03,AD097XC8T9,RelayFoods,GB,Qality,DNNQ
2022-week_03,AD07KG8XHT,Search Million Culture,GB,Qality,DNNQ
2022-week_03,AD08PKJ8C9,MoJoe Brewing Company,GB,Yield,RNNY
2022-week_03,AD080TGXIF,iDreamsky Technology,GB,Qality,DNNQ
2022-week_03,AD08869NVX,RelayFoods,GB,Qality,XGBQ
2022-week_03,AD08NSW8RF,Fry Multimedia,GB,Qality,DNNQ
2022-week_03,AD088DWCZX,Bizanga,GB,Yield,ManualY
2022-week_03,AD088DWCZX,MoJoe Brewing Company,GB,Yield,ManualY
2022-week_03,AD07LF8NTT,Search Million Culture,GB,Qality,RNNQ
2022-week_03,AD088J8R8G,Search Million Culture,GB,Qality,ManualY
2022-week_03,AD08LXHVKO,MoJoe Brewing Company,GB,Yield,XGBY
2022-week_03,AD08L8GPF9,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_03,AD07GH8XJW,Fancy,GB,Qality,RNNQ
2022-week_03,AD07GH8XJW,Fancy,GB,Qality,RNNQ
2022-week_03,AD0788SYMM,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_03,AD08Z8WQ8V,RelayFoods,GB,Qality,DNNQ
2022-week_03,AD008CE8WF,Fry Multimedia,GB,Qality,RNNQ
2022-week_03,AD00E8Q88K,Fancy,GB,Qality,XGBQ
2022-week_03,AD07GZQVPC,Search Million Culture,GB,Qality,RNNQ
2022-week_03,AD008PMRTA,Fancy,GB,Qality,RNNQ
2022-week_03,AD08LVWFMA,Fancy,GB,Qality,DNNQ
2022-week_03,AD088FDM68,MoJoe Brewing Company,GB,Yield,DNNY
2022-week_03,AD07N68DN8,Search Million Culture,GB,Qality,DNNQ
